SMILES,CYP2C9 Substrate Class,CYP2D6 Substrate Class,CYP3A4 Substrate Class,CYP2C9 Activity Class,CYP2D6 Activity Class,CYP3A4 Activity Class,CYP2C9 Inhibitor Class,CYP2D6 Inhibitor Class,CYP3A4_ Inhibitor Class
CC1=CC=C(C=C1)C2(CC2)C(=O)N3CCC(CC3)N4N=C(OC4=O)C5=CC=CC=C5,1,1,1,1,0,1,subs/inhib,0,subs/inhib
COC1=CC2=C(C=C1)N=C(C=C2C(=O)NCC(=O)NC3=CC=C(C=C3)C(C)=O)C4=CC(OC)=C(OC)C(OC)=C4,0,1,1,1,0,1,1,0,subs/inhib
[O-][N+](=O)C1=CC=CC2=C1N=C(CNC3=NC(=NC4=C3N=CN4C5=CSC=C5)N6CCOCC6)N2,,0,,1,0,1,NA,0,NA
CC1=CC(NC(=O)CN[S+]([O-])(=O)C2=CC3=C(NC(=O)O3)C=C2)=C(C)C=C1,,1,,0,0,0,NA,0,NA
CC1=NC2=C(C=CC=C2)C(=C1)N3CCN(CC3)C(=O)OC4=NC=C(C=C4)C5=CC=CC=C5,,1,,0,0,0,NA,0,NA
CC[C@H](C(=O)NC1=C(C=CC=C1)N2CCCC2)C3=CC=CC=C3,1,1,1,1,1,0,subs/inhib,subs/inhib,0
CC1=NC2=C(C(N)=C(S2)C(=O)NCC3=CC=NC=C3)C(C)=C1Cl,,1,,0,1,1,NA,subs/inhib,NA
CCN1N=NN=C1NCC2=CC=C(C=C2)C(C)C,,1,,1,0,0,NA,0,NA
COC(=O)C1=C(N=CC(Br)=C1)N2CCC(NC3CCCCC3)C(O)C2,,0,,0,1,0,NA,1,NA
O=C(CC1=CC=C(C=C1)C2=CC=CC=C2)NC3CCC3,,1,,1,0,0,NA,0,NA
OC(=O)[C@H]1CCCC[C@H]1C(=O)N2CCC3=C(C=CC=C3)[C@H]2CN4C(=O)C5=C(C=CC=C5)C4=O,,1,,0,0,0,NA,0,NA
COC1=CC=C(NC(=O)C2=CC=C(C=C2)C3=CC=C(C=C3C)C(N)=N)C=C1N4CCN(C)CC4,0,0,1,0,0,0,0,0,0
CC#C[C@@H](CC(O)=O)C1=CC=C(OCC2=CC(=CC=C2)C3=CC=C(C=C3)C(F)(F)F)C=C1,,0,,,,,NA,NA,NA
CCNC(=O)[C@H]1C[C@](F)(C1)C2=CC=C(CN3CCCC3)C(F)=C2,0,0,0,0,0,0,0,0,0
CCN(CC)CCCCCCNC1=C2N=CC=C(C)C2=CC(OC)=C1,0,,0,,,,NA,NA,NA
COC1=CC=C(C(F)=C1)C2=CC(=O)N(CC[C@](C)(C(=O)NO)[S+](C)([O-])=O)C=C2,0,1,0,0,0,0,0,0,0
CN1N=C(C)C=C1C(=O)NC2=C(F)C=CC(NC3=CC4=NNC(\C=C\C5=NC=CC=C5)=C4C=C3)=C2,0,1,1,1,1,1,1,subs/inhib,subs/inhib
NCC1=CC=C(NC2=NC(NC3=CC=CC=C3)=C(F)C=N2)C=C1,1,0,0,1,0,0,subs/inhib,0,0
COC1=CC(NC2=NC3=CC=CC=C3N=C2N[S+]([O-])(=O)C4=CC=C(NC(=O)C5=CC=C(OC)C(C)=C5)C=C4)=CC(OC)=C1,0,0,1,1,0,1,1,0,subs/inhib
CC1=CC=C(C=C1)N2N=C(C=C2NC(=O)NC3=CC(COC4=CN=CC=C4)=NN3)C(C)(C)C,1,1,1,1,0,1,subs/inhib,0,subs/inhib
C[C@H](CN(C)C)OC1=NC(NC2=NC=C3C(Cl)=CC=CC3=C2)=CN=C1C#N,0,1,0,1,1,1,1,subs/inhib,1
C[C@H](O)C(=O)N1CCC(CC1)N2C(=O)N(C)C3=C2C4=NC(=CC=C4N=C3)C5=CN=C(C)C=C5,0,0,,0,0,0,0,0,NA
ClC1=CC=CC(Cl)=C1C(=O)NC2=CC(NC(=O)C3CC3)=NC=C2,0,0,0,,,,NA,NA,NA
CC(C)N1N=C(C)N=C1C2=CN3CCOC4=CC(=CC=C4C3=N2)C5=CN(N=C5)C(C)(C)C(N)=O,1,0,0,0,0,0,0,0,0
CC(C)[C@@](C)(O)[C@@H]1CN(CCN1)C2=C(Cl)C=C(F)C(=N2)C3=NNC4=C3C=CC=N4,0,0,0,0,1,1,0,1,1
CC(=O)NC1=NC(C)=C(S1)C2=NC(=NO2)N3CCCC(O)C3,0,0,0,0,1,0,0,1,0
CN(C(CN1CCCC1)C2=CC=CC=C2)C(=O)CC3=CC=CC=C3,0,1,1,0,1,0,0,subs/inhib,0
CC(=O)N[C@H](CC1=CNC2=C1C=CC=C2)C(=O)OCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,0,1,1,1,0,1,1,0,subs/inhib
CCCN(CCC)CCC1=CC=C(OC)C(OCCC2=CC=CC=C2)=C1,1,1,1,0,1,1,0,subs/inhib,subs/inhib
CCOC1=NC(NC(=O)CC2=CC(OC)=CC=C2OC)=CC(N)=C1C#N,1,0,1,1,0,1,subs/inhib,0,subs/inhib
CCN(CCNC(=O)NC1=CC=CC=C1Br)C2=CC=CC(C)=C2,1,1,1,1,1,1,subs/inhib,subs/inhib,subs/inhib
CCN(CC)CC1=CC=C(C=C1)C(=O)N(CCC2=CC=CC=C2OC)[C@@H]3CCNC3,0,1,0,0,0,0,0,0,0
COCCN(C)CC1=CC=C2N=C3SC(=CN3C2=C1)C(=O)N(C)C4CCCCC4,0,0,0,0,0,0,0,0,0
CC1(C)CC=C(C#CC2=CC=CC=C2)C3=C1C=CC(\C=C\C4=CC=C(C=C4)C(O)=O)=C3,0,,,0,0,0,0,NA,NA
O=C(NCCCN1CCC2(CC1)OCC3=C2C=CC=C3)[C@H]4CCCN4CC5=CC=CC=C5,0,1,1,0,1,0,0,subs/inhib,0
C1CC2=C(C=CS2)C(=C1)C3=CN=CN3,0,1,0,1,0,1,1,0,1
COC1=C(OC2CCCC2)C=C(C=C1)[C@H](CC3=CC=NC=C3)C4=CC=CC=C4,1,1,1,1,0,1,subs/inhib,0,subs/inhib
CCOC1=NC2=C(N)N=CN=C2N1CC,0,1,0,0,0,0,0,0,0
CN(C)CCCOC1=CC=C(C=C1)[S+]([O-])(=O)NC2=CC=C(C=N2)C(=O)CSC(C)=O,0,1,1,0,0,0,0,0,0
NCCCCCNC1(CCCCC1)C2=CC=CC=C2,1,0,0,0,1,0,0,1,0
O=C1N=C(SC2=CC=CC=C12)C3=NC=CC=C3,0,0,0,0,0,0,0,0,0
CCC1=C(CCN(C)C)C2=CC(OC)=CC=C2N1,0,1,0,0,1,0,0,subs/inhib,0
CC(C)(O)C(=O)N1CCN(CC1)C2=CC(C3=C(C(=O)NC3=O)C4=CNC5=C4C=CC=C5)=C(C=C2)C(F)(F)F,0,0,1,1,0,1,1,0,subs/inhib
CCC1=NC(=C(S1)C2=C(NC(=O)C3=CC=CC=C3)N=CC=C2)C4=CC(C)=CC=C4,1,1,1,1,0,1,subs/inhib,0,subs/inhib
FC1=C(F)C=C(C=C1)C(=O)NC2=CN=C(Cl)N=C2,0,0,0,0,0,0,0,0,0
CC(C)C1=CC=CC=C1OC(=O)NCCC2=CC=C3C=CC=CC3=C2,1,1,1,1,1,1,subs/inhib,subs/inhib,subs/inhib
CCNC(=O)OC1CCN(CC1)C2=NN=CC3=CC(OC)=C(OC)C=C23,0,0,0,0,0,1,0,0,1
CCOC1=CC=CC(NC(=O)C2=CC(=C(C=C2)N3CCCC3)C(F)(F)F)=C1,1,1,1,0,0,1,0,0,subs/inhib
CC(C)C1=C(NC(=O)NC2=CC=C(Cl)C=C2)C(=O)N(N1C)C3=CC=CC=C3,0,0,0,0,0,0,0,0,0
FC(F)(F)OC1=CC=C(CNC(=O)C2N(C3CCOCC3)C(=O)C4=CC=CC=C24)C=C1,0,0,1,0,0,0,0,0,0
COC1=C(C)C=NC(CN2C=C(C#CCC(C)(C)O)C3=C(Cl)N=C(N)N=C23)=C1C,1,0,1,1,0,1,subs/inhib,0,subs/inhib
CC1=CSC(=N1)N(C2CC2)C(=O)CSC3=NN=C(C=C3)C4=CC=CC=C4,1,1,1,0,0,1,0,0,subs/inhib
CN(C1=CC=C(NC(=O)NC2=CC=CC=C2)C=C1)[S+]([O-])(=O)C3=CN(N=C3)C4=CC=C(F)C=C4,0,1,1,1,1,1,1,subs/inhib,subs/inhib
CC1=C(F)C=C(C=C1C2=C(F)C3=NN=C(N3C=C2F)C(C)(C)C)C(=O)NC4CC4,0,0,0,,,,NA,NA,NA
CN1C(=O)N(C(=O)[C@@]1(C)CC2=CC=C(Br)C=C2)C3=CC(Cl)=CC(Cl)=C3,1,0,1,1,0,1,subs/inhib,0,subs/inhib
OC(=O)C[C@H]1CC[C@@H](CC1)C2=CC=C(NC(=O)C3=NN=C(NC4=CC(F)=C(F)C=C4)O3)C=C2,0,1,0,0,0,0,0,0,0
OC(=O)C1=CC=C(\C=C2/SC(NC3=CC=CC=C3F)=NC2=O)C=C1,0,0,0,0,0,0,0,0,0
CC1=CC2=C(C=C1)C(C3=CN(CC4=CC=C(O4)C(=O)NC5=NN=NN5)C(=O)NC3=S)C6=C(C=C(C)C=C6)C=C2,0,0,1,0,0,0,0,0,0
CCCC1=C(CN(C)C(=O)C2=CC(=CC3=C2C=NN3C(C)C)C4=CN=C(C=C4)N5CCN(CC5)C(C)C)C(=O)N(C)C(C)=C1,0,0,1,1,0,1,1,0,subs/inhib
CC1=C(C(C)=NO1)C2=CC(=CC(O)=C2)C(O)C3=CC=CC=C3,0,0,1,1,0,1,1,0,subs/inhib
NC(=N)NCCC[C@H](NC(=O)C1=C(N[S+]([O-])(=O)C2=CC=CC3=NSN=C23)C=CS1)C(O)=O,0,0,1,0,0,0,0,0,0
C[C@@H](NC1=C2C=C(NC2=NC=N1)C3=CC=C(O)C=C3)C4=CC=CC=C4,1,0,1,1,1,1,subs/inhib,1,subs/inhib
CC[C@@H](N)CNC1=CC=NC(=N1)C2=C(O)C=CC(=C2)C3=CN(C)N=C3,0,0,0,0,1,0,0,1,0
CC(C)N(C)C(=O)N1CCC(=CC1)C2=C(C)N(N=N2)C3=C(F)N=CC=C3,0,0,0,0,0,0,0,0,0
CN([C@@H]1[C@@H](O)C(C)(C)OC2=CC=C(OCCCC(F)(F)F)C=C12)[S+](C)([O-])=O,0,1,0,0,0,0,0,0,0
C(OC1=CC=CN=C1)[C@@H]2CCN2,0,0,0,0,0,0,0,0,0
C[C@@H]1CC2=C(C=C3OCOC3=C2)C(=NN1C(C)=O)C4=CC=C(N)C=C4,0,0,0,0,0,1,0,0,1
CC1=C(C=CC(F)=C1)C2=C3C=CC(=O)N(C3=NC(NCCNC(=N)NC#N)=N2)C4=C(F)C=CC=C4F,1,0,0,1,0,1,subs/inhib,0,1
CN(C)CC1CCOC1(C2=CC=CC=C2)C3=CC=CC=C3,0,1,1,1,1,1,1,subs/inhib,subs/inhib
CC1=CC(=CC(C)=C1)C2=C(OCCCN)C3=CC(=C(Cl)C=C3N=C2)C4=CC=CC(O)=C4,0,1,0,1,1,1,1,subs/inhib,1
CC(C)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,1,1,1,1,0,0,subs/inhib,0,0
NC1=C2C(=O)NN=C(O[Na])C2=C(Cl)N=C1C3=CC=CC=C3,0,,0,0,0,0,0,NA,0
O=C(NC1=CC=C(C=C1)N2CCC(CC2)C(=O)N3CCOCC3)C4=CN=C(OC5=CC=CC=C5)N=C4,0,0,0,0,0,0,0,0,0
N#CC1=CC(=CC=C1)C2=NC(=NO2)C3=CN=CC=C3,0,0,0,1,1,1,1,1,1
CC1=CC=C(C)C(=C1)N2C=NC3=CC(=CC=C23)C(=O)NCC4=C(Cl)C=CC=C4,0,1,1,0,0,0,0,0,0
COC1=CC(CCNCC2=C(O)C=CC=C2)=C(OC)C=C1C#N,0,1,0,1,1,0,1,subs/inhib,0
C1CC(CCN1)C2=CC(=NN2)C3=CC=NC=C3,0,0,0,0,0,0,0,0,0
CC1=C(CNC(=O)NCC2=CC=CS2)C3=CC=CC=C3O1,0,1,1,0,1,1,0,subs/inhib,subs/inhib
FC1=CC=C(C=C1F)C2=NC(=NC=C2)N3CCN(CC3)C(=O)NC4=CC=CN=N4,0,0,0,1,0,0,1,0,0
COC1=C(C=CC=C1)N2C(=O)C3=C(CCS3)N=C2SCC(=O)NC4=NC5=C(S4)C=C(C)C=C5,1,,1,1,0,1,subs/inhib,NA,subs/inhib
COC1=CC=C(C=C1)N(C)C2=NC(C)=NC3=CC=CC=C23,0,1,1,,,,NA,NA,NA
COC1=CC=C(C=C1)[S+]([O-])(=O)NC2=C(C)C=C(C)C=C2C,1,1,1,1,0,1,subs/inhib,0,subs/inhib
CCC1=C(C(=NN1C2=CC=CC=C2C3=CC=CC(OCC(O)=O)=C3)C4=CC=CC=C4)C5=CC=CC=C5,0,0,1,0,0,1,0,0,subs/inhib
CC1=NOC(=C1)C(=O)NC2=CC(=CC=C2)C(=O)NC3=CC(=CC=C3)C(F)(F)F,1,1,0,1,0,1,subs/inhib,0,1
NC1=C2C(=CN([C@@H]3O[C@H](CO)[C@H](O)[C@@H]3O)C2=NC=N1)C#N,0,0,0,0,0,0,0,0,0
NC(=O)C1=C(NC(=O)C2CCCCC2)SC(NC3=CC=CC=C3)=N1,0,1,1,1,0,1,1,0,subs/inhib
ClC1=CC=C(NC(=O)C2CCCN(C2)C(=O)C3=CC=CC(=C3)C4=CC=CO4)C=C1,1,1,1,0,0,1,0,0,subs/inhib
CCN(CC1=CC=CC=C1)C(=O)CN2C(=O)N(C)C3=C2N=C(N=C3)C4=CC=CC=C4,0,0,1,0,0,1,0,0,subs/inhib
CCOC1=C(C)C=C(C=C1)C(NC2=NC=CC=C2)C3=C(O)C4=C(C=CC(C)=N4)C=C3,,,1,1,0,0,NA,NA,0
O=C(NCC1(CCOCC1)N2CCN(CC2)C3=CC=CC=C3)C4=CC=CN=C4SC5=CC=CC=C5,0,1,1,1,0,1,1,0,subs/inhib
CCCCC1=CC=C(N[S+]([O-])(=O)C2=CC=C(F)C=C2)C=C1,1,0,,1,1,1,subs/inhib,1,NA
FC1=CC=C(C=C1)C2=C(NC(=N2)C3=C(F)C=CC=C3F)C4=CC=NC=C4,0,0,0,0,1,1,0,1,1
FC1=CC=C(C=C1)C2=C(NC(=N2)C3=C(F)C=CC=C3)C4=CC=NC=C4,1,1,1,1,1,1,subs/inhib,subs/inhib,subs/inhib
CC1=CC=C2N=C(NC(=O)CSC3=NC4=C(SCC4)C(=O)N3C5=CC=C(F)C=C5)SC2=C1,1,1,1,1,0,1,subs/inhib,0,subs/inhib
COC1=CC(=CC(OC)=C1)C2=NC3=C(C=C2)C(=NN3)C4=CC=C(F)C=C4,1,1,1,1,0,1,subs/inhib,0,subs/inhib
OC1=CC=C(C=C1)C2=NN=C(NC3=CC=C(C=C3)C(=O)NC4=CC=CC=C4)C5=CC=CC=C25,0,0,1,1,0,0,1,0,0
O=C(NC1=NC2=CC=CC=C2N1CCC3=CC=CC=C3)C4=CC=CC=C4,1,0,1,1,0,0,subs/inhib,0,0
CN(C)C1=CC(OC2=CN=C(NC3=CC=CC(O)=C3)N=C2)=CC=C1,1,1,1,0,0,1,0,0,subs/inhib
COCCN1CCC(CC1)(C(=O)NO)[S+]([O-])(=O)C2=CC=C(OC3=CC=C(OC(F)(F)F)C=C3)C=C2,0,0,0,,,,NA,NA,NA
CCCCNC1=NC(N)=C2NC(=O)N(CC3=CC=C(OCCN(C)C)N=C3)C2=N1,0,,0,0,0,0,0,NA,0
CCN1C(C)(C)CC(CC1(C)C)OC2=CC=C(N=C2)C(=O)NC3=CC=C(NC(=O)NC4=NOC(=C4)C(C)(C)C)C=C3,0,0,1,0,0,0,0,0,0
COC1=CC=CC(OC)=C1C2=CC(=NN2C3=C4C=CC(Cl)=CC4=NC=C3)C(=O)N[C@@H](CC(C)C)C(O)=O,1,0,0,0,0,0,0,0,0
COC1=NC=C2C=C(C(=O)NC3=CC(=CC=C3Cl)C(=O)NCC4=CC(Cl)=CC=C4)C(=O)NC2=N1,1,0,1,0,0,0,0,0,0
CCOC(=O)CNC(=O)C(N(C(=O)C#C)C1=CC=C(OC)C=C1OC)C2=CC=CS2,0,0,1,0,0,1,0,0,subs/inhib
COC1=C(NC2=NC3=C(C=CN3)C(NC4=C(C=CC=C4)[S+]([O-])(=O)C(C)C)=C2)C=CC(=C1)N5CCC(O)CC5,0,1,0,1,0,1,1,0,1
CC[C@H](N1C(=S)NC(C2=CC=NO2)=C1C(=O)OC)C3=CC=C(F)C(F)=C3,0,0,0,1,0,1,1,0,1
FC1=CC=CC=C1CNCC2=CC=C(C=C2)C3=C4C=CNC4=NC=C3,0,1,0,0,1,1,0,subs/inhib,1
CC[C@@H](C)[C@H](N)C(=O)N1CC2=C(C1)C=CC=C2,0,0,0,0,0,1,0,0,1
FC1=CC=C(NC2=C3C=C(NCC4=CN=CC=C4)N=CC3=NC=C2C#N)C=C1Cl,0,1,1,1,1,1,1,subs/inhib,subs/inhib
CC1=NC(=CC=C1)C2=NNC=C2C3=CC(C4=CN(CCO)N=C4)=C(F)C=C3,0,0,0,,,,NA,NA,NA
COC1=CC2=C(CN(CC2)C(=O)\C=C\C3=C(N(C)C4=NC=CC=C34)C5=CC=CC=C5)C=C1OC,1,0,1,1,1,1,subs/inhib,1,subs/inhib
O=C(NCC1=CC=CC=N1)NC2=NN=C(O2)C3=CC=CO3,0,0,0,0,0,0,0,0,0
O=C(C1CC1)N2CC[C@@H](CC3=NNC(=O)N3C4=CC=C(C=C4)C5=CC=C6OC=CC6=C5)C2,0,0,0,1,0,1,1,0,1
CC(C)C1=NN=C(N1C2=CC=CC3=NON=C23)C4=CN=C(C=C4)C5=CC=CC=C5,0,1,0,0,0,0,0,0,0
CNC1=C(F)C=C2C(=O)N(C(=O)NC2=C1)C3=CC=C(NC(=O)N[S+]([O-])(=O)C4=CC=C(Cl)S4)C=C3,0,0,0,0,0,0,0,0,0
COC1=CC=C(C=C1)[S+]([O-])(=O)N2CCC[C@H]2C(=O)NC3=CC(C)=CC(C)=C3,1,0,1,1,0,1,subs/inhib,0,subs/inhib
COC1=CC=C2NC3=C(C=CN=C3C4=CC=CC5=C4C=CC=C5)C2=C1,1,1,1,1,1,1,subs/inhib,subs/inhib,subs/inhib
COC(=O)C1=CC2=C(C=C(C=C2N1O)C3=CC=CC=C3)C(F)(F)F,1,0,0,0,0,0,0,0,0
OC(=O)C1=CC=C(C=C1)[S+]([O-])(=O)N(CC2=CC=C(OC(F)(F)F)C=C2)C3=C(Cl)C=C(C=N3)C(F)(F)F,0,0,0,0,0,0,0,0,0
CC(C)N1N=C(C#CC2=CC=CC=C2)C3=C1N=CN=C3N,0,0,0,1,0,0,1,0,0
COC1=CC(C(=O)NC2CCN(C)CC2)=C(F)C=C1NC3=NC4=C(C=N3)N(C)C(=O)C(F)(F)CN4C5CCCC5,0,0,1,1,0,0,1,0,0
FC(F)(F)C1=C2NC(=NC2=CC(=C1)C3=C(C=CC=C3)C(F)(F)F)C4=NOC5(C4)CCCCC5,1,0,1,0,0,0,0,0,0
CNC1=CC=C(C=C1N2C=NC(=C2)C3=CC=C(C=C3)C(F)(F)F)[N+]([O-])=O,1,1,1,1,1,0,subs/inhib,subs/inhib,0
FC(F)(F)C1=NN=C2N1C3=CC(Cl)=CC=C3N=C2SC4=CC=CC=C4,0,1,1,1,0,0,1,0,0
O=C(NCC(=O)N1CCCC1)NC2=CC3=CC=CC=C3C=C2,0,0,0,0,0,0,0,0,0
CC1=CC(C)=NC(SCC(=O)NC2=NC=C(CC3=CC=CC4=C3C=CC=C4)S2)=N1,1,0,1,0,0,1,0,0,subs/inhib
CNC1=NC(NC2=CC=C3NN=CC3=C2)=C(C=C1)[N+]([O-])=O,0,0,1,1,1,1,1,1,subs/inhib
O=C1NC2=CC=C3N=CSC3=C2\C1=C\C4=CNC=N4,0,1,0,1,1,1,1,subs/inhib,1
COC1=CC=C(C=C1)N2C(=O)C3=C(SC4=C3CCCC4)N=C2SCC#N,1,1,1,1,0,0,subs/inhib,0,0
CN(C)[S+]([O-])(=O)N1CCN(CC1)C2=CC=C(OCC3=C(C(C)=NN3C)C4=C5N(CCN6CCOCC6)C(C(O)=O)=C(CCCOC7=C8C=CC=CC8=CC=C7)C5=CC=C4)C=C2,1,0,1,0,0,0,0,0,0
OC(=O)C1=C(O)N=NC(=C1)C2=C3C=CC=CN3N=C2C4=CC=CC=C4,0,0,0,0,0,0,0,0,0
CNC(=O)NC1=CC=C(OC)C(NC(=O)NC(=O)C2=C(Cl)C=C(F)C(F)=C2)=C1,0,0,0,0,0,0,0,0,0
OC1=CC=CC(=C1)C2NC(=S)NC3=CC=CC(F)=C23,0,0,0,0,1,0,0,1,0
NC1=N\C(C(=O)N1)=C2/CCNC(=O)C3=C2C4=CC=CC=C4N3,0,0,0,0,0,0,0,0,0
CCNCC1=NC2=C(N1CC(C)(C)O)C3=C(C=CC=C3)N=C2N,0,0,0,0,1,0,0,1,0
ClC1=CC=C(NC(=O)C2=CC=CC=C2NCC3=CC=NC=C3)C=C1,0,1,1,1,1,1,1,subs/inhib,subs/inhib
CCC(C)(C)C1CCC2=C(C1)SC(NC(=O)C3=CC=C(Br)C=C3)=C2C#N,0,,0,0,0,0,0,NA,0
N#C\C(=C1/NC2=CC=CC=C2S1)C3=NC(NCCC4=CC=CN=C4)=NC=C3,0,1,1,1,1,1,1,subs/inhib,subs/inhib
COC1=CC=C2CCCC(C(=O)N(CC3=CC=C(C=C3)N(C)C)C4=CC=C(C=C4)C(C)C)C2=C1,1,1,1,1,0,1,subs/inhib,0,subs/inhib
CC1=CC(CNC(=O)C2=NC=NC(=C2)C(=O)NCC3=CC(C)=C(F)C=C3)=CC=C1F,1,0,1,0,0,1,0,0,subs/inhib
OC(=O)C1=CC=C(CCCC2=CC=C(OCCC3=CC=C(F)C=C3)C=C2)O1,0,,0,0,0,0,0,NA,0
CC1=CC(NC2=NC(=NC3=CC=CC=C23)C4=CC=CC=C4)=NN1,0,0,1,0,0,1,0,0,subs/inhib
CCOC(=O)C1=C(C)N(N=C1C)C2=CC(=CC=C2)[N+]([O-])=O,0,0,0,1,1,0,1,1,0
NC1=NN(C(=S)NC2=C(F)C=CC=C2F)C(NC3=CC=C(C=C3)[S+](N)([O-])=O)=N1,0,0,0,0,0,0,0,0,0
C(CN1CCCC1)OC2=CC=C(NC3=NC=C(S3)C4=CC=CC=C4)C=C2,0,0,0,0,0,0,0,0,0
CN1CCN(CC1)C(=O)C2=C(Cl)C=C(NC3=NC(=CC=N3)C4=CC=CS4)C=C2,0,1,1,1,0,1,1,0,subs/inhib
COC(=O)N1CCC(CC1)N2N=CC3=C(N=C(N=C23)C4=CC=C(NC(=O)NC5CC5)C=C4)N6CCOCC6,1,0,0,1,0,0,subs/inhib,0,0
COC(=O)N1CCC(CC1)N2N=CC3=C(N=C(N=C23)C4=CC=C(NC(=O)NC5=CC=C(CO)C=C5)C=C4)N6CCOCC6,0,1,1,1,1,0,1,subs/inhib,0
CC(C)[C@@H](C[S+]([O-])(=O)C(C)C)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)C2=CC=CC(Cl)=C2)C3=CC=C(Cl)C=C3,0,1,0,0,0,0,0,0,0
COC1=C(NC2=NC=CC(=N2)C3=CNC4=C3C=CC=C4)C=C(NC(=O)C=C)C(=C1)N(C)CCN(C)C,0,1,0,1,0,0,1,0,0
CCC1N(C2CCCC2)C3=NC(NC4=C(OC)C=C(C=C4)C(=O)NC5CCN(C)CC5)=NC=C3N(C)C1=O,0,0,1,1,0,0,1,0,0
CN(C)C\C=C\C(=O)NC1=C(OC2CCOC2)C=C3N=CN=C(NC4=CC(Cl)=C(F)C=C4)C3=C1,0,0,0,0,0,0,0,0,0
CN1C2=C(C=C(Cl)C=C2)C(NC(CC3=CC4=CC=CC=C4C=C3)C1=O)=C5C=CC(=O)C=C5,0,0,1,0,0,1,0,0,subs/inhib
CCC(NC1=NC=NC2=C1NC=N2)C3=NC4=C(C(=O)N3C5=CC=CC=C5)C(F)=CC=C4,0,0,1,0,0,0,0,0,0
COC1=C(NC2=NC(N[C@@H]3[C@@H]4C[C@@H](C=C4)[C@@H]3C(N)=O)=C(Cl)C=N2)C=CC5=C1CC[C@H](CC5)N6CCOCC6,0,0,1,1,0,1,1,0,subs/inhib
CN(C)C1=CC2=C(OCO2)C=C1SC3=NC4=C(C=CN=C4N)N3CCNCC(C)(C)C,1,1,1,1,1,1,subs/inhib,subs/inhib,subs/inhib
C(OC1=CC=C(C=C1)C2=NC3=CC=CC=C3N2CC4=CC=CC=C4)C(C5CCNCC5)N6C7=CC=CC=C7N=C6C8=CC=CC=C8,0,0,0,,,,NA,NA,NA
CCC1=C2N=C(C=C(NCC3=C[N+]([O-])=CC=C3)N2N=C1)N4CCCCC4CCO,0,0,1,0,0,1,0,0,subs/inhib
CC(C)NCC(C(=O)N1CCN(CC1)C2=NC=NC3=C2C(C)CC3O)C4=CC=C(Cl)C=C4,0,0,0,0,0,1,0,0,1
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(N)=O,0,0,0,0,0,0,0,0,0
OCC(O)CNC(=O)C1=C(NC2=C(F)C=C(I)C=C2)C=NC=C1,0,0,0,0,0,0,0,0,0
CCC(C)N1C=C(C)C2=C(C=C(C=C12)C3=CN=C(C=C3)N4CCNCC4)C(=O)NCC5=C(C)C=C(C)NC5=O,0,0,0,1,0,1,1,0,1
CNC1=NC(=CC(=N1)N2CC(CCC2C)C(=O)NC3CCCCC3)C4=CC5=C(C=C4)C(N)=NN5,0,0,1,1,0,1,1,0,subs/inhib
CC1=NC=C(Cl)C=C1NCC2=CC=C(S2)C(=O)NC(CC3CCCC3)C(=O)NC4CC4,0,1,1,,,,NA,NA,NA
CCN1C(=NC2=C1C(OCC3CCCNC3)=CN=C2C#CC(C)(C)O)C4=NON=C4N,0,0,0,1,0,0,1,0,0
N#CCC(C1CCCC1)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,0,0,0,0,0,1,0,0,1
CC(NC1=NC=NC2=C1NC=N2)C3=CC4=C(C(Cl)=CC=C4)C(=O)N3C5=CC=CC=C5,0,0,1,,,,NA,NA,NA
COC1=C(OC)N=C(CNC(=O)C2=CC(=NC=C2C3=NC=CS3)C4=CC(C)=CN=C4)C=C1,0,0,0,1,0,1,1,0,1
CCNC(=O)C1=C(\C(ON1)=C2/C=C(C(C)C)C(O)=CC2=O)C3=CC=C(CN4CCOCC4)C=C3,1,1,1,1,1,1,subs/inhib,subs/inhib,subs/inhib
CC1CN(CC(C)O1)C2=NC=C(NC(=O)C3=CC=CC(C4=CC=C(OC(F)(F)F)C=C4)=C3C)C=C2,1,1,1,0,0,0,0,0,0
NC1=NC=NC2=C1C(=NN2C3CCCN(C3)C(=O)C=C)C4=CC=C(OC5=CC=CC=C5)C=C4,1,1,1,1,0,0,subs/inhib,0,0
CN(C)CC(NC(=O)N1CC2=C(NN=C2NC3=NC(C)=NC4=C3SC=C4)C1(C)C)C5=CC=CC=C5,0,0,1,0,0,0,0,0,0
CC(C)N1N\C(=C2/C=C3C=C(O)C=CC3=N2)C4=C1N=CN=C4N,0,,0,1,0,1,1,NA,1
CN1C=C(C=N1)C2=C3N=C(C4CCCNC4)C(Br)=C(N)N3N=C2,0,1,0,,,,NA,NA,NA
CN1N=CC(Cl)=C1C2=C(Cl)OC(=C2)C(=O)NC(CN)CC3=CC(F)=C(F)C=C3,1,0,0,0,0,1,0,0,1
CCC1=C(C(=O)C(N)=O)C2=C(C=CC=C2OCC(=O)OC)N1CC3=CC=CC=C3,0,0,1,0,0,0,0,0,0
